Wall time,Step,Value
1685447834.1122577,999,18.080419540405273
1685448443.6446486,1999,44.832435607910156
1685449047.9163294,2999,50.65267562866211
1685449647.392618,3999,53.070274353027344
1685450250.7532163,4999,56.2501335144043
1685450855.3450654,5999,55.15488052368164
1685451469.1174328,6999,59.2516975402832
1685452082.077465,7999,56.90995788574219
1685452686.610174,8999,58.355194091796875
1685453295.8281803,9999,59.17562484741211
1685453898.1634765,10999,60.140804290771484
1685454504.9147425,11999,59.805076599121094
1685455112.2856662,12999,59.75368881225586
1685455717.5389557,13999,57.545562744140625
1685456328.7182577,15000,59.26296615600586
