Wall time,Step,Value
1685438289.7417214,999,19.09521484375
1685438923.824166,1999,42.231510162353516
1685439562.3937447,2999,48.25967788696289
1685440198.985168,3999,54.68339920043945
1685440833.051009,4999,55.61838912963867
1685441466.943242,5999,60.80133056640625
1685442098.417605,6999,58.5777473449707
1685442733.886075,7999,60.36520767211914
1685443366.441063,8999,60.341064453125
1685443999.1673536,9999,60.57015609741211
1685444620.9388783,10999,60.046730041503906
1685445207.5525913,11999,59.07435989379883
1685445794.9482098,12999,60.400814056396484
1685446385.8356237,13999,58.922035217285156
1685446974.5505586,15000,59.31593704223633
