Wall time,Step,Value
1678967570.0687075,12,0.5608333349227905
1678967570.0687315,24,0.7588889002799988
1678967570.0687463,36,0.8086110949516296
1678967570.068759,48,0.824999988079071
1678967570.0687714,60,0.8369444608688354
1678967570.0687833,72,0.8450000286102295
1678967570.0687952,84,0.8486111164093018
1678967570.0688071,96,0.8494444489479065
1678967570.068819,108,0.851111114025116
1678967570.0688307,120,0.852222204208374
1678967570.0688424,132,0.8541666865348816
1678967570.068904,144,0.8550000190734863
1678967570.0689743,156,0.8563888669013977
1678967570.0690362,168,0.8569444417953491
1678967570.0690958,180,0.8577777743339539
1678967570.069156,192,0.8586111068725586
1678967570.069215,204,0.8583333492279053
1678967570.0692737,216,0.8594444394111633
1678967570.0693324,228,0.8600000143051147
1678967570.0693903,240,0.8608333468437195
1678967570.069458,252,0.8605555295944214
1678967570.069587,264,0.8613888621330261
1678967570.0696573,276,0.8611111044883728
1678967570.0697145,288,0.8622221946716309
1678967570.0697691,300,0.862500011920929
1678967570.0698235,312,0.8627777695655823
1678967570.0698774,324,0.8630555272102356
1678967570.069931,336,0.8630555272102356
1678967570.069984,348,0.8633333444595337
1678967570.0700364,360,0.8638888597488403
1678967570.070089,372,0.8641666769981384
1678967570.070142,384,0.8644444346427917
1678967570.070195,396,0.8644444346427917
1678967570.070248,408,0.8641666769981384
1678967570.0703003,420,0.8641666769981384
1678967570.0703533,432,0.8644444346427917
1678967570.070406,444,0.8647222518920898
1678967570.0704582,456,0.8647222518920898
1678967570.070512,468,0.8650000095367432
1678967570.0705645,480,0.8650000095367432
1678967570.0706325,492,0.8650000095367432
1678967570.0706892,504,0.8652777671813965
1678967570.0707426,516,0.8652777671813965
1678967570.0707963,528,0.8652777671813965
1678967570.0708485,540,0.8647222518920898
1678967570.0709007,552,0.8647222518920898
1678967570.0709524,564,0.8647222518920898
1678967570.0710053,576,0.8647222518920898
1678967570.0710573,588,0.8647222518920898
1678967570.0711098,600,0.8647222518920898
1678967570.0711617,612,0.8647222518920898
1678967570.0712137,624,0.8647222518920898
1678967570.071266,636,0.8647222518920898
1678967570.0713177,648,0.8650000095367432
1678967570.0713696,660,0.8650000095367432
1678967570.0714219,672,0.8652777671813965
1678967570.0714738,684,0.8652777671813965
1678967570.0715258,696,0.8652777671813965
1678967570.0715778,708,0.8652777671813965
1678967570.07163,720,0.8650000095367432
1678967570.071682,732,0.8650000095367432
1678967570.0717344,744,0.8647222518920898
1678967570.0717862,756,0.8650000095367432
1678967570.0718386,768,0.8650000095367432
1678967570.0718906,780,0.8650000095367432
1678967570.0719438,792,0.8650000095367432
1678967570.071996,804,0.8647222518920898
1678967570.072049,816,0.8647222518920898
1678967570.0721009,828,0.8647222518920898
1678967570.0721526,840,0.8652777671813965
1678967570.0722053,852,0.8652777671813965
1678967570.0722587,864,0.8652777671813965
1678967570.0723119,876,0.8655555844306946
1678967570.0723643,888,0.8655555844306946
1678967570.072417,900,0.8655555844306946
1678967570.0724692,912,0.8652777671813965
1678967570.0725217,924,0.8655555844306946
1678967570.0725737,936,0.8655555844306946
1678967570.0726256,948,0.8655555844306946
1678967570.0726774,960,0.8658333420753479
1678967570.072729,972,0.8658333420753479
1678967570.0727808,984,0.8661110997200012
1678967570.0728326,996,0.8661110997200012
1678967570.0728843,1008,0.8661110997200012
1678967570.0729363,1020,0.8658333420753479
1678967570.0729885,1032,0.8658333420753479
1678967570.073041,1044,0.8658333420753479
1678967570.073093,1056,0.8658333420753479
1678967570.073146,1068,0.8658333420753479
1678967570.0731988,1080,0.8658333420753479
1678967570.0732515,1092,0.8658333420753479
1678967570.0733058,1104,0.8658333420753479
1678967570.0733583,1116,0.8658333420753479
1678967570.0734105,1128,0.8658333420753479
1678967570.0734622,1140,0.8658333420753479
1678967570.0735142,1152,0.8661110997200012
1678967570.0735662,1164,0.8661110997200012
1678967570.0736182,1176,0.8661110997200012
1678967570.0736792,1188,0.8661110997200012
1678967570.073732,1200,0.8663889169692993
1678967570.073784,1212,0.8663889169692993
1678967570.0738366,1224,0.8663889169692993
1678967570.0738919,1236,0.8663889169692993
1678967570.0739439,1248,0.8663889169692993
1678967570.0739958,1260,0.8663889169692993
1678967570.0740488,1272,0.8663889169692993
1678967570.0741007,1284,0.8663889169692993
1678967570.0741532,1296,0.8663889169692993
1678967570.0742059,1308,0.8666666746139526
1678967570.074259,1320,0.8666666746139526
1678967570.0743113,1332,0.8666666746139526
1678967570.0743637,1344,0.8666666746139526
1678967570.0744166,1356,0.8666666746139526
1678967570.0744689,1368,0.8663889169692993
1678967570.074521,1380,0.8663889169692993
1678967570.0745728,1392,0.8663889169692993
1678967570.074639,1404,0.8663889169692993
1678967570.0746949,1416,0.8663889169692993
1678967570.07475,1428,0.8663889169692993
1678967570.0748057,1440,0.8663889169692993
1678967570.0748613,1452,0.8663889169692993
1678967570.0749176,1464,0.8663889169692993
1678967570.0749724,1476,0.8666666746139526
1678967570.0750263,1488,0.8666666746139526
1678967570.0750809,1500,0.8666666746139526
1678967570.0751352,1512,0.8666666746139526
1678967570.0751889,1524,0.8666666746139526
1678967570.0752423,1536,0.8666666746139526
1678967570.0752947,1548,0.8666666746139526
1678967570.0753481,1560,0.8666666746139526
1678967570.0754015,1572,0.8666666746139526
1678967570.0754554,1584,0.8666666746139526
1678967570.07551,1596,0.8666666746139526
1678967570.075563,1608,0.8666666746139526
1678967570.075617,1620,0.8666666746139526
1678967570.07567,1632,0.8666666746139526
1678967570.075723,1644,0.8666666746139526
1678967570.0757768,1656,0.8666666746139526
1678967570.0758324,1668,0.866944432258606
1678967570.0758865,1680,0.866944432258606
1678967570.0760024,1692,0.866944432258606
1678967570.0760825,1704,0.866944432258606
1678967570.0761583,1716,0.866944432258606
1678967570.0762315,1728,0.866944432258606
1678967570.0763025,1740,0.866944432258606
1678967570.0763738,1752,0.866944432258606
1678967570.076444,1764,0.866944432258606
1678967570.076514,1776,0.866944432258606
1678967570.076584,1788,0.866944432258606
1678967570.0766602,1800,0.866944432258606
1678967570.0767558,1812,0.867222249507904
1678967570.0768347,1824,0.867222249507904
1678967570.076905,1836,0.867222249507904
1678967570.0774093,1848,0.867222249507904
1678967570.0774949,1860,0.867222249507904
1678967570.077565,1872,0.867222249507904
1678967570.0776339,1884,0.867222249507904
1678967570.0777016,1896,0.867222249507904
1678967570.077771,1908,0.867222249507904
1678967570.0778399,1920,0.867222249507904
1678967570.0779095,1932,0.867222249507904
1678967570.0779793,1944,0.867222249507904
1678967570.0780473,1956,0.8675000071525574
1678967570.0781147,1968,0.8675000071525574
1678967570.0781832,1980,0.8675000071525574
1678967570.0782583,1992,0.8675000071525574
1678967570.0783255,2004,0.8675000071525574
1678967570.0783925,2016,0.8675000071525574
1678967570.0784597,2028,0.8675000071525574
1678967570.0785272,2040,0.8675000071525574
1678967570.0786119,2052,0.8675000071525574
1678967570.0786934,2064,0.8675000071525574
1678967570.0787675,2076,0.8677777647972107
1678967570.0788379,2088,0.8677777647972107
1678967570.078897,2100,0.8677777647972107
1678967570.078952,2112,0.8677777647972107
1678967570.0790074,2124,0.8677777647972107
1678967570.0790675,2136,0.8677777647972107
1678967570.0791185,2148,0.8677777647972107
1678967570.0791745,2160,0.8677777647972107
1678967570.0792294,2172,0.8677777647972107
1678967570.0792856,2184,0.8677777647972107
1678967570.0793414,2196,0.8677777647972107
1678967570.079396,2208,0.8677777647972107
1678967570.07945,2220,0.8677777647972107
1678967570.0795097,2232,0.8677777647972107
1678967570.079565,2244,0.8677777647972107
1678967570.0796206,2256,0.8677777647972107
1678967570.0796752,2268,0.8677777647972107
1678967570.07973,2280,0.8677777647972107
1678967570.0797846,2292,0.8680555820465088
1678967570.07984,2304,0.8680555820465088
1678967570.079904,2316,0.8680555820465088
1678967570.0799541,2328,0.8680555820465088
1678967570.080009,2340,0.8680555820465088
1678967570.0800653,2352,0.8680555820465088
1678967570.0801196,2364,0.8680555820465088
1678967570.080174,2376,0.8680555820465088
1678967570.080229,2388,0.8680555820465088
1678967570.0802832,2400,0.8680555820465088
1678967570.0803378,2412,0.8680555820465088
1678967570.080419,2424,0.8683333396911621
1678967570.0804436,2436,0.8683333396911621
1678967570.0804925,2448,0.8680555820465088
1678967570.0805478,2460,0.8680555820465088
1678967570.0806084,2472,0.8680555820465088
1678967570.0806572,2484,0.8680555820465088
1678967570.0807168,2496,0.8680555820465088
1678967570.0807667,2508,0.8680555820465088
1678967570.0808275,2520,0.8680555820465088
1678967570.080877,2532,0.8680555820465088
1678967570.0809343,2544,0.8680555820465088
1678967570.0809898,2556,0.8680555820465088
1678967570.0810435,2568,0.8683333396911621
1678967570.0810966,2580,0.8683333396911621
1678967570.081155,2592,0.8683333396911621
1678967570.0812042,2604,0.8683333396911621
1678967570.081257,2616,0.8683333396911621
1678967570.0813115,2628,0.8683333396911621
1678967570.0813653,2640,0.8683333396911621
1678967570.0814195,2652,0.8683333396911621
1678967570.0814734,2664,0.8683333396911621
1678967570.0815344,2676,0.8683333396911621
1678967570.0815904,2688,0.8683333396911621
1678967570.081641,2700,0.8683333396911621
1678967570.081695,2712,0.8683333396911621
1678967570.0817485,2724,0.8683333396911621
1678967570.0818028,2736,0.8683333396911621
1678967570.0818624,2748,0.8683333396911621
1678967570.0819142,2760,0.8683333396911621
1678967570.0819745,2772,0.8683333396911621
1678967570.0820234,2784,0.8683333396911621
1678967570.0820825,2796,0.8683333396911621
1678967570.0821323,2808,0.8683333396911621
1678967570.0821857,2820,0.8683333396911621
1678967570.08224,2832,0.8683333396911621
1678967570.0822942,2844,0.8683333396911621
1678967570.0823488,2856,0.8683333396911621
1678967570.0824056,2868,0.8683333396911621
1678967570.0824673,2880,0.8683333396911621
1678967570.0825183,2892,0.8683333396911621
1678967570.0825734,2904,0.8686110973358154
1678967570.0826457,2916,0.8686110973358154
1678967570.082702,2928,0.8686110973358154
1678967570.082763,2940,0.8686110973358154
1678967570.082814,2952,0.8686110973358154
1678967570.0828693,2964,0.8686110973358154
1678967570.08294,2976,0.8686110973358154
1678967570.0830066,2988,0.8686110973358154
1678967570.083062,3000,0.8686110973358154
