Wall time,Step,Value
1685438289.7450266,999,21.555625915527344
1685438923.8271794,1999,51.41564178466797
1685439562.3965938,2999,57.516849517822266
1685440198.9878693,3999,63.95330810546875
1685440833.0538938,4999,66.14414978027344
1685441466.9458203,5999,69.84786224365234
1685442098.419895,6999,69.58686828613281
1685442733.8890467,7999,70.9883041381836
1685443366.443385,8999,69.24671173095703
1685443999.1702323,9999,69.45130920410156
1685444620.9411526,10999,70.1719741821289
1685445207.5546916,11999,69.61052703857422
1685445794.9511123,12999,71.587646484375
1685446385.8384097,13999,68.3806381225586
1685446974.553783,15000,70.06071472167969
