Wall time,Step,Value
1680871183.4473355,5,0.09055555611848831
1680871183.447388,9,0.12138888984918594
1680871183.4473994,10,0.13500000536441803
1680871183.4474893,11,0.14416666328907013
1680871183.4476342,13,0.14444445073604584
1680871183.4476943,14,0.16138888895511627
1680871183.447753,15,0.16027778387069702
1680871183.448151,22,0.23333333432674408
1680871183.4485455,29,0.285277783870697
1680871183.4486008,30,0.2869444489479065
1680871183.4486563,31,0.29555556178092957
1680871183.448713,32,0.3152777850627899
1680871183.4488802,35,0.335833340883255
1680871183.4489355,36,0.3375000059604645
1680871183.44899,37,0.33222222328186035
1680871183.4491568,40,0.3536111116409302
1680871183.4492688,42,0.3847222328186035
1680871183.449381,44,0.3883333206176758
1680871183.4494379,45,0.4052777886390686
1680871183.4496102,48,0.43638888001441956
1680871183.4497793,51,0.4463889002799988
1680871183.450171,57,0.4680555462837219
1680871183.4504955,62,0.5022222399711609
1680871183.4505513,63,0.5027777552604675
1680871183.4507172,66,0.5183333158493042
1680871183.4507723,67,0.5222222208976746
1680871183.4509938,71,0.5377777814865112
1680871183.4510489,72,0.54666668176651
1680871183.4511592,74,0.5322222113609314
1680871183.4512143,75,0.5380555391311646
1680871183.4513245,77,0.5525000095367432
1680871183.4513807,78,0.5586110949516296
1680871183.4515507,81,0.5577777624130249
1680871183.451936,88,0.5736111402511597
1680871183.4519908,89,0.5836111307144165
1680871183.4520457,90,0.5855555534362793
1680871183.452156,92,0.596666693687439
1680871183.452211,93,0.6002777814865112
1680871183.4525435,99,0.6116666793823242
1680871183.452662,101,0.6005555391311646
1680871183.4527185,102,0.6041666865348816
1680871183.4535644,117,0.6461111307144165
1680871183.453793,121,0.6377778053283691
1680871183.4538622,122,0.6369444727897644
1680871183.4542894,128,0.6419444680213928
1680871183.454357,129,0.647777795791626
1680871183.4544253,130,0.6455555558204651
1680871183.45458,132,0.6530555486679077
1680871183.4546556,133,0.6544444561004639
1680871183.4547224,134,0.6616666913032532
1680871183.4548373,136,0.6580555438995361
1680871183.4548934,137,0.6586111187934875
1680871183.4551737,142,0.6586111187934875
1680871183.455285,144,0.6677777767181396
1680871183.455652,149,0.6686111092567444
1680871183.45587,152,0.6730555295944214
1680871183.4560869,155,0.6730555295944214
1680871183.45616,156,0.6711111068725586
1680871183.4566178,163,0.6822222471237183
1680871183.4567368,165,0.6788889169692993
1680871183.456971,169,0.6783333420753479
1680871183.457208,173,0.6808333396911621
1680871183.4572673,174,0.684166669845581
1680871183.4573264,175,0.6877777576446533
1680871183.4573855,176,0.6869444251060486
1680871183.4574451,177,0.6875
1680871183.4576478,180,0.6833333373069763
1680871183.4578314,183,0.6949999928474426
1680871183.4580238,186,0.6875
1680871183.4582586,189,0.6899999976158142
1680871183.4583406,190,0.6916666626930237
1680871183.4584255,191,0.6944444179534912
1680871183.458594,193,0.6983333230018616
1680871183.4591436,199,0.7002778053283691
1680871183.4593132,201,0.698888897895813
1680871183.459394,202,0.6994444727897644
1680871183.4594722,203,0.7024999856948853
1680871183.4600062,210,0.7016666531562805
1680871183.4602404,213,0.7061111330986023
1680871183.4603195,214,0.7005555629730225
1680871183.4606414,218,0.7080555558204651
1680871183.4607222,219,0.7080555558204651
1680871183.4608855,221,0.7083333134651184
1680871183.4609652,222,0.7105555534362793
1680871183.4611945,225,0.7099999785423279
1680871183.4613469,227,0.7136111259460449
1680871183.4614935,229,0.7152777910232544
1680871183.4619715,235,0.7124999761581421
1680871183.4624364,241,0.7138888835906982
1680871183.4625127,242,0.7127777934074402
1680871183.4627333,245,0.7091666460037231
1680871183.462968,248,0.7097222208976746
1680871183.4630508,249,0.7144444584846497
1680871183.4631279,250,0.7111111283302307
1680871183.4632022,251,0.7133333086967468
1680871183.463425,254,0.7180555462837219
1680871183.4635034,255,0.7200000286102295
1680871183.46358,256,0.7191666960716248
1680871183.4636571,257,0.7213888764381409
1680871183.463892,260,0.7166666388511658
1680871183.4640522,262,0.7161111235618591
1680871183.4642851,265,0.7225000262260437
1680871183.4647396,271,0.7208333611488342
1680871183.464813,272,0.7172222137451172
1680871183.4649646,274,0.7241666913032532
1680871183.4651232,276,0.722777783870697
1680871183.4651954,277,0.7225000262260437
1680871183.465603,282,0.715833306312561
1680871183.4659128,286,0.7213888764381409
1680871183.4661589,289,0.7238888740539551
1680871183.4662366,290,0.7211111187934875
1680871183.4663131,291,0.7219444513320923
1680871183.466548,294,0.7283333539962769
1680871183.4666266,295,0.7247222065925598
1680871183.466849,298,0.7238888740539551
1680871183.466992,300,0.7230555415153503
1680871183.4671402,302,0.726111114025116
1680871183.467787,311,0.7244444489479065
1680871183.4678462,312,0.7233333587646484
1680871183.467904,313,0.7244444489479065
1680871183.468019,315,0.7255555391311646
1680871183.4680758,316,0.7252777814865112
1680871183.4681325,317,0.7244444489479065
1680871183.4683623,321,0.7283333539962769
1680871183.4684196,322,0.7277777791023254
1680871183.4686904,327,0.7263888716697693
1680871183.4687352,328,0.7252777814865112
1680871183.4687836,329,0.7255555391311646
1680871183.4689295,332,0.7258333563804626
1680871183.4690752,335,0.7355555295944214
1680871183.4692216,338,0.7311111092567444
1680871183.4693668,341,0.7288888692855835
1680871183.469607,346,0.7252777814865112
1680871183.4697528,349,0.7258333563804626
1680871183.4698973,352,0.7291666865348816
1680871183.470015,354,0.7358333468437195
1680871183.470064,355,0.7302777767181396
1680871183.4701123,356,0.7330555319786072
1680871183.4702976,360,0.7333333492279053
1680871183.4703462,361,0.7319444417953491
1680871183.4709756,373,0.7416666746139526
1680871183.4709973,374,0.7430555820465088
1680871183.4710178,375,0.7416666746139526
1680871183.471164,378,0.7361111044883728
1680871183.4713104,381,0.7383333444595337
1680871183.4713597,382,0.7402777671813965
1680871183.4717302,389,0.7394444346427917
1680871183.4717517,390,0.738611102104187
1680871183.471772,391,0.7397222518920898
1680871183.4721565,399,0.7425000071525574
1680871183.4723005,402,0.7436110973358154
1680871183.4723904,404,0.7458333373069763
1680871183.4725385,407,0.7413889169692993
1680871183.4728794,414,0.7450000047683716
