Wall time,Step,Value
1680869291.729657,2,0.13500000536441803
1680869291.7296708,3,0.17555555701255798
1680869291.7297215,7,0.3330555558204651
1680869291.7301123,14,0.5149999856948853
1680869291.7302704,16,0.5472221970558167
1680869291.7305121,19,0.6225000023841858
1680869291.7306015,20,0.6391666531562805
1680869291.730832,23,0.6763888597488403
1680869291.7309084,24,0.6811110973358154
1680869291.7309875,25,0.6899999976158142
1680869291.7310672,26,0.6905555725097656
1680869291.7312226,28,0.7152777910232544
1680869291.731536,32,0.7369444370269775
1680869291.7316144,33,0.7444444298744202
1680869291.731848,36,0.762499988079071
1680869291.7319272,37,0.7616666555404663
1680869291.7320821,39,0.7794444561004639
1680869291.7321599,40,0.7786111235618591
1680869291.7324286,42,0.7827777862548828
1680869291.7325492,43,0.7911111116409302
1680869291.7326643,44,0.7952777743339539
1680869291.733037,47,0.79666668176651
1680869291.7333732,50,0.8058333396911621
1680869291.733484,51,0.8050000071525574
1680869291.733855,54,0.8102777600288391
1680869291.73514,64,0.8222222328186035
1680869291.7356048,67,0.8219444155693054
1680869291.7364314,73,0.8313888907432556
1680869291.736843,77,0.8244444727897644
1680869291.7371411,80,0.839722216129303
1680869291.73724,81,0.8355555534362793
1680869291.7373405,82,0.8388888835906982
1680869291.7376,85,0.8361111283302307
1680869291.7376952,86,0.8311111330986023
1680869291.7377794,87,0.8355555534362793
1680869291.7381196,91,0.8394444584846497
1680869291.7384324,95,0.8391666412353516
1680869291.7389052,101,0.8377777934074402
1680869291.7391346,104,0.8391666412353516
1680869291.7392108,105,0.8399999737739563
1680869291.739432,108,0.8463888764381409
1680869291.7399874,117,0.8494444489479065
1680869291.7401128,119,0.8536111116409302
1680869291.7403636,123,0.8527777791023254
1680869291.7405553,126,0.8469444513320923
1680869291.7406173,127,0.8488888740539551
1680869291.7408047,130,0.8513888716697693
1680869291.741121,135,0.8500000238418579
1680869291.7413094,138,0.851111114025116
1680869291.7413757,139,0.8536111116409302
1680869291.7415035,141,0.8527777791023254
1680869291.7416286,143,0.852222204208374
1680869291.7417026,144,0.851111114025116
1680869291.741759,145,0.8483333587646484
1680869291.7418854,147,0.8483333587646484
1680869291.7420228,149,0.8530555367469788
1680869291.7422183,152,0.8519444465637207
1680869291.7423468,154,0.8527777791023254
1680869291.7424128,155,0.8527777791023254
1680869291.7424757,156,0.8530555367469788
1680869291.74254,157,0.852222204208374
1680869291.742794,161,0.8488888740539551
1680869291.7430484,165,0.8586111068725586
1680869291.743556,173,0.8530555367469788
1680869291.7439687,180,0.8580555319786072
1680869291.7440336,181,0.8583333492279053
1680869291.7441595,183,0.8588888645172119
1680869291.7442853,185,0.852222204208374
1680869291.744412,187,0.8536111116409302
1680869291.7450118,196,0.8633333444595337
1680869291.745409,202,0.8580555319786072
1680869291.7460895,211,0.8597221970558167
1680869291.7463813,215,0.8550000190734863
